Category	Count	%	Pvalue	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	Term	Genes
INTERPRO	11	2.433628318584071	1.7645513566123826E-11	425	22	18559	21.834117647058825	1.4434061168522305E-8	1.4434061168522305E-8	2.7165159011133255E-8	IPR002213:UDP-glucuronosyl/UDP-glucosyltransferase	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	20	4.424778761061947	1.7955776202182897E-11	402	111	16650	7.462686567164179	8.369173787325934E-8	7.608340069076291E-9	3.3918257091869464E-8	GO:0009410~response to xenobiotic stimulus	CYP2C18, NR1I2, UGT1A7, UGT1A5, UGT1A4, SULT1A2, UGT1A6, CYP2C9, AKR7A3, UGT1A1, UGT1A8, UGT1A10, GGT1, UGT1A3, CES2, APOBEC3A, APOBEC3A, UGT1A9, NQO1, SULT1A1
GOTERM_BP_FAT	11	2.433628318584071	2.934709985933323E-11	402	22	16650	20.708955223880597	1.3678673205230751E-7	1.13988950500854E-8	5.543638881277957E-8	GO:0052696~flavonoid glucuronidation	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	12	2.6548672566371683	3.234229927707695E-11	402	29	16650	17.13844570252187	1.5074768677791894E-7	1.1595976734390945E-8	6.109444061763725E-8	GO:0006063~uronic acid metabolic process	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, CRYL1, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	12	2.6548672566371683	3.234229927707695E-11	402	29	16650	17.13844570252187	1.5074768677791894E-7	1.1595976734390945E-8	6.109444061763725E-8	GO:0019585~glucuronate metabolic process	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, CRYL1, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	8	1.7699115044247788	3.497764840416356E-11	402	8	16650	41.417910447761194	1.630309877098668E-7	1.1645071462673684E-8	6.607256963775399E-8	GO:2001030~negative regulation of cellular glucuronidation	UGT1A7, UGT1A4, UGT1A6, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	8	1.7699115044247788	3.497764840416356E-11	402	8	16650	41.417910447761194	1.630309877098668E-7	1.1645071462673684E-8	6.607256963775399E-8	GO:1904224~negative regulation of glucuronosyltransferase activity	UGT1A7, UGT1A4, UGT1A6, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	8	1.7699115044247788	3.497764840416356E-11	402	8	16650	41.417910447761194	1.630309877098668E-7	1.1645071462673684E-8	6.607256963775399E-8	GO:1904223~regulation of glucuronosyltransferase activity	UGT1A7, UGT1A4, UGT1A6, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
KEGG_PATHWAY	16	3.5398230088495577	4.2749226618702606E-11	199	58	6910	9.578929128400624	8.635348214269811E-9	8.635348214269811E-9	5.3669046984339275E-8	hsa00140:Steroid hormone biosynthesis	HSD3B1, UGT1A7, UGT1A5, UGT1A4, HSD3B2, UGT1A6, UGT2B17, UGT1A1, UGT1A8, UGT1A10, UGT1A3, HSD11B2, HSD17B2, UGT2A3, UGT1A9, HSD17B3
GOTERM_BP_FAT	11	2.433628318584071	8.525264856383313E-11	402	24	16650	18.98320895522388	3.9736272683388307E-7	2.6490853399785408E-8	1.6104163558239293E-7	GO:0052695~cellular glucuronidation	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
KEGG_PATHWAY	13	2.8761061946902653	1.5051798572879136E-10	199	36	6910	12.539084310441096	3.0404621709223534E-8	1.520231096563407E-8	1.8896600950668585E-7	hsa00040:Pentose and glucuronate interconversions	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, CRYL1, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3, AKR1B10
GOTERM_BP_FAT	8	1.7699115044247788	1.5413987629828622E-10	402	9	16650	36.81592039800995	7.184459233089413E-7	4.490288529890307E-8	2.911690444307169E-7	GO:2001029~regulation of cellular glucuronidation	UGT1A7, UGT1A4, UGT1A6, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	18	3.982300884955752	1.6932065027906217E-10	402	98	16650	7.607371306731648	7.892033250245234E-7	4.642374229479884E-8	3.1984535020512794E-7	GO:0006805~xenobiotic metabolic process	CYP2C18, NR1I2, UGT1A7, UGT1A5, UGT1A4, SULT1A2, UGT1A6, AKR7A3, CYP2C9, UGT1A1, UGT1A8, UGT1A10, GGT1, UGT1A3, CES2, UGT1A9, NQO1, SULT1A1
KEGG_PATHWAY	16	3.5398230088495577	2.4972116811165345E-10	199	65	6910	8.547352145342096	5.044366757633867E-8	1.681455608082416E-8	3.1350951834596685E-7	hsa00830:Retinol metabolism	CYP2C18, UGT1A7, UGT1A5, UGT1A4, UGT1A6, UGT2B17, CYP2C9, UGT1A1, UGT1A8, PNPLA4, UGT1A10, ADH1C, UGT1A3, UGT2A3, RDH5, UGT1A9
KEGG_PATHWAY	17	3.761061946902655	6.061541374046644E-10	199	80	6910	7.3787688442211055	1.2244312619369424E-7	3.0610782908446765E-8	7.60989227188702E-7	hsa05204:Chemical carcinogenesis	CYP2C18, UGT1A7, UGT1A5, UGT1A4, SULT1A2, UGT1A6, UGT2B17, CYP2C9, UGT1A1, UGT1A8, UGT1A10, ADH1C, UGT1A3, UGT2A3, UGT1A9, SULT1A1, GSTA1
GOTERM_BP_FAT	52	11.504424778761061	9.488321504582225E-10	402	837	16650	2.573155726742631	4.422496752698457E-6	2.4569477719005306E-7	1.7923360684513057E-6	GO:0044712~single-organism catabolic process	PLCE1, AHCYL2, FUT3, PLA2G12B, CRYL1, PHKA2, STBD1, FABP1, MPST, PHYH, GLS, NUDT12, HRASLS2, CYP4F2, GLYCTK, NAPEPLD, ACOT8, EHHADH, RBKS, LIPC, CYP4F12, CRAT, UGT1A4, ABAT, CPT1B, OTC, GBA3, FAAH, PNPLA4, NEIL1, PPARGC1A, ACADS, CTH, CPT1A, ADRA2A, ACOT4, PLIN1, UGT1A1, PFKFB2, DDAH2, TST, ETFDH, NEU4, ACOX1, PDE8A, ENTPD5, PPARA, APOBEC3A, ASPA, BDH1, AICDA, AKR1B10
KEGG_PATHWAY	11	2.433628318584071	1.6424076163846442E-9	199	27	6910	14.146659222036106	3.317662914392727E-7	6.635326710302536E-8	2.0619417728795497E-6	hsa00053:Ascorbate and aldarate metabolism	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_MF_FAT	10	2.2123893805309733	1.697621771115742E-9	379	23	15478	17.756108753011357	1.7417584728951496E-6	1.7417584728951496E-6	2.690967604301875E-6	GO:0001972~retinoic acid binding	SERPINA5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	27	5.9734513274336285	3.0141254165480385E-9	402	275	16650	4.066485753052917	1.404873979682364E-5	7.394122782944379E-7	5.693657945116115E-6	GO:0046942~carboxylic acid transport	SLC16A5, PLA2G12B, NR1H4, ABAT, CPT1B, SLC26A2, SLC3A1, TRPV1, FABP1, BSG, SLC38A4, GLS, EDN1, SLC23A1, CPT1A, PPARG, SLC16A9, SLC26A3, CYP4F2, ABCC3, PPARA, SERINC2, SLC16A1, SLC1A1, SLC51A, SLC51B, SLC10A2
KEGG_PATHWAY	15	3.3185840707964607	5.024755457943033E-9	199	68	6910	7.659621637599763	1.0150000985253982E-6	1.6916675460443287E-7	6.308271316424197E-6	hsa00982:Drug metabolism - cytochrome P450	UGT1A7, UGT1A5, UGT1A4, UGT1A6, UGT2B17, CYP2C9, UGT1A1, UGT1A8, UGT1A10, FMO4, ADH1C, UGT1A3, UGT2A3, UGT1A9, GSTA1
GOTERM_MF_FAT	11	2.433628318584071	7.139833157369825E-9	379	35	15478	12.835130041462495	7.325442026528961E-6	3.6627277210099507E-6	1.1317631942731055E-5	GO:0015020~glucuronosyltransferase activity	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	29	6.415929203539823	8.82654571396226E-9	402	331	16650	3.6287595256346665	4.113968350638597E-5	2.0570243726147908E-6	1.6673271019396196E-5	GO:0015711~organic anion transport	SLC16A5, PLA2G12B, SLC4A4, NR1H4, ABAT, CPT1B, SLC26A2, SLC3A1, TRPV1, FABP1, BSG, SLC38A4, CA1, GLS, EDN1, SLC23A1, CPT1A, PPARG, SLC16A9, SLC26A3, CYP4F2, ABCC3, PPARA, SERINC2, SLC16A1, SLC1A1, SLC51A, SLC51B, SLC10A2
GOTERM_BP_FAT	9	1.991150442477876	1.0325152624954374E-8	402	20	16650	18.638059701492537	4.8124378603464635E-5	2.291689593980628E-6	1.950412665818746E-5	GO:0009813~flavonoid biosynthetic process	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A10, UGT1A3
GOTERM_BP_FAT	35	7.7433628318584065	1.072482294273393E-8	402	468	16650	3.0974933027171834	4.998715049264746E-5	2.2721974136663547E-6	2.0259100430575216E-5	GO:0006820~anion transport	SLC16A5, PLA2G12B, SLC4A4, NR1H4, ABAT, CPT1B, SLC17A4, SLC26A2, SLC3A1, TRPV1, FABP1, GABRA2, BSG, SLC38A4, CA1, GLS, EDN1, SLC23A1, CPT1A, PPARG, SLC16A9, SLC26A3, SLC20A1, CYP4F2, ABCC3, BEST4, IP6K2, PPARA, SERINC2, SLC16A1, SLC1A1, SLC51A, SLC51B, SLC10A2, ANO9
KEGG_PATHWAY	15	3.3185840707964607	1.5980745998953664E-8	199	74	6910	7.038571234551133	3.228105497132816E-6	4.6115856611184114E-7	2.006284183231344E-5	hsa00980:Metabolism of xenobiotics by cytochrome P450	UGT1A7, UGT1A5, UGT1A4, UGT1A6, AKR7A3, UGT2B17, CYP2C9, UGT1A1, UGT1A8, UGT1A10, ADH1C, UGT1A3, UGT2A3, UGT1A9, GSTA1
GOTERM_BP_FAT	29	6.415929203539823	1.686167030517428E-8	402	341	16650	3.5223442902788116	7.858915755853957E-5	3.4170483291795506E-6	3.185155180718269E-5	GO:0044282~small molecule catabolic process	AHCYL2, FUT3, ABAT, CPT1B, CRYL1, OTC, FAAH, FABP1, PHYH, ACADS, GLS, CTH, CPT1A, ACOT4, CYP4F2, GLYCTK, PFKFB2, DDAH2, ETFDH, ACOT8, ACOX1, EHHADH, PPARA, RBKS, CYP4F12, CRAT, ASPA, BDH1, AKR1B10
GOTERM_BP_FAT	23	5.0884955752212395	2.160711125101127E-8	402	222	16650	4.291044776119403	1.0070567528719376E-4	4.196272297418702E-6	4.081564765057166E-5	GO:0016054~organic acid catabolic process	AHCYL2, ACOT4, ABAT, CPT1B, CRYL1, CYP4F2, OTC, FAAH, DDAH2, ETFDH, ACOX1, ACOT8, EHHADH, PPARA, FABP1, CYP4F12, CRAT, PHYH, ACADS, ASPA, CTH, GLS, CPT1A
GOTERM_MF_FAT	13	2.8761061946902653	3.285580618868191E-8	379	63	15478	8.427105582778404	3.370948952385877E-5	1.1236622769139615E-5	5.2081027912542766E-5	GO:0033293~monocarboxylic acid binding	SERPINA5, UGT1A7, NR1H4, UGT1A4, UGT1A6, UGT2B17, UGT1A8, UGT1A1, UGT1A10, UGT1A3, FABP1, UGT1A9, PPARG
KEGG_PATHWAY	12	2.6548672566371683	4.4954077719640464E-8	199	46	6910	9.058335154031024	9.080682666362527E-6	1.1350898427853195E-6	5.643706507685309E-5	hsa00983:Drug metabolism - other enzymes	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3, CES2
GOTERM_BP_FAT	6	1.3274336283185841	4.650450637983276E-8	402	6	16650	41.417910447761194	2.1673401895794253E-4	8.670262779841842E-6	8.784659384364346E-5	GO:0051552~flavone metabolic process	UGT1A7, PPARGC1A, UGT1A1, UGT1A9, UGT1A8, UGT1A10
GOTERM_BP_FAT	14	3.0973451327433628	1.1606395872170854E-7	402	85	16650	6.821773485513609	5.408278431250357E-4	2.080648135960317E-5	2.192436368342321E-4	GO:0019217~regulation of fatty acid metabolic process	UGT1A7, UGT1A4, UGT1A6, UGT1A8, UGT1A1, UGT1A10, PDK4, UGT1A3, PPARA, FABP1, PPARGC1A, UGT1A9, CPT1A, PPARG
KEGG_PATHWAY	66	14.601769911504425	1.5276456928558362E-7	199	1228	6910	1.8662530895519946	3.0857969244291183E-5	3.428710273256641E-6	1.9178635211059003E-4	hsa01100:Metabolic pathways	ARG2, PLCE1, AHCYL2, FUT3, CSAD, PLA2G12B, CYP2C9, CRYL1, MOCS1, GGT1, UGT1A10, HSD17B2, UGT2A3, NDUFS1, MPST, PCK1, ITPKA, GLS, GCNT2, UGT1A5, UGT1A6, CYP4F2, UGT2B17, AK1, NDUFB7, ACOT8, EHHADH, BPNT1, LIPC, UGT1A9, AGMAT, ACSS2, UGT1A7, UGT1A4, MGAM, ABAT, OTC, GBA3, CYCS, ADH1C, PMM1, CYP27A1, HSD17B3, ACADS, INPP5J, CTH, CYP2C18, HSD3B1, ACOT4, HSD3B2, UGT1A1, UGT1A8, CKB, TST, ME3, PCYT2, UGT1A3, ACOX1, GGT6, ETNK1, HMGCS2, HYAL1, ASPA, ANPEP, BDH1, AKR1B10
GOTERM_MF_FAT	10	2.2123893805309733	1.90925867959856E-7	379	37	15478	11.03758111673679	1.9587077408744769E-4	4.8971290685373425E-5	3.026437315978292E-4	GO:0005501~retinoid binding	SERPINA5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
KEGG_PATHWAY	11	2.433628318584071	1.9680645534234783E-7	199	42	6910	9.094280928451784	3.975411767775938E-5	3.9754828871085834E-6	2.470781196639571E-4	hsa00860:Porphyrin and chlorophyll metabolism	UGT2A3, UGT1A5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_BP_FAT	17	3.761061946902655	1.9727458910305788E-7	402	137	16650	5.139448741692995	9.190743427505144E-4	3.40548627323356E-5	3.726494202771491E-4	GO:0015718~monocarboxylic acid transport	SLC16A5, SLC16A9, PLA2G12B, NR1H4, CPT1B, CYP4F2, ABCC3, PPARA, FABP1, SLC16A1, BSG, SLC51A, SLC51B, SLC10A2, CPT1A, PPARG, EDN1
GOTERM_BP_FAT	25	5.530973451327434	2.0238277641132314E-7	402	294	16650	3.521931160523911	9.42861442932319E-4	3.36889402426932E-5	3.822987096557817E-4	GO:0016042~lipid catabolic process	PLCE1, ADRA2A, PLA2G12B, PLIN1, CPT1B, HRASLS2, CYP4F2, GBA3, FAAH, NAPEPLD, PNPLA4, NEU4, ETFDH, ACOX1, ACOT8, EHHADH, PPARA, FABP1, LIPC, CYP4F12, CRAT, PHYH, ACADS, CPT1A, AKR1B10
GOTERM_MF_FAT	17	3.761061946902655	2.3455214057016715E-7	379	137	15478	5.0676193594360885	2.406215704621184E-4	4.8128946660508376E-5	3.717972469119424E-4	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors	HSD3B1, HSD3B2, CRYL1, CYP4F2, AKR7A3, ME3, ADH1C, HSD11B2, HSD17B2, EHHADH, PTGR1, HPGD, RDH5, HSD17B3, LDHD, BDH1, AKR1B10
GOTERM_MF_FAT	10	2.2123893805309733	3.114854127888087E-7	379	39	15478	10.471551315878493	3.195330217482528E-4	5.326259538118716E-5	4.93746731433653E-4	GO:0019840~isoprenoid binding	SERPINA5, UGT1A7, UGT1A4, UGT1A6, UGT2B17, UGT1A1, UGT1A9, UGT1A8, UGT1A10, UGT1A3
GOTERM_MF_FAT	18	3.982300884955752	5.547877334976363E-7	379	164	15478	4.482334770577257	5.690504018697196E-4	8.131274715350578E-5	8.794124023769889E-4	GO:0031406~carboxylic acid binding	SERPINA5, UGT1A7, UGT1A4, NR1H4, UGT1A6, UGT2B17, UGT1A1, UGT1A8, OTC, DDAH2, UGT1A10, UGT1A3, FABP1, SLC1A1, UGT1A9, PHYH, PCK1, PPARG
GOTERM_BP_FAT	15	3.3185840707964607	6.886711747188175E-7	402	115	16650	5.402336145360155	0.003204751237729675	1.1067999351088709E-4	0.0013008861767804802	GO:0033559~unsaturated fatty acid metabolic process	CYP2C18, CYP2C9, CYP4F2, FAAH, GGT1, EDN2, GGTLC1, GGTLC2, ACOX1, GGT6, PTGR1, HPGD, CYP4F12, GSTA1, EDN1
GOTERM_BP_FAT	14	3.0973451327433628	8.058616791148365E-7	402	100	16650	5.798507462686567	0.003749077394698097	1.2519625562945613E-4	0.0015222551172811016	GO:0006690~icosanoid metabolic process	CYP2C18, CYP2C9, CYP4F2, FAAH, GGT1, EDN2, GGTLC1, GGTLC2, ACOX1, GGT6, PTGR1, HPGD, CYP4F12, EDN1
GOTERM_BP_FAT	66	14.601769911504425	8.295645798821635E-7	402	1458	16650	1.8748848350838403	0.0038591364302278386	1.2472132199747854E-4	0.0015670290470559678	GO:0006811~ion transport	SLC30A10, SLC4A4, PLA2G12B, NR1H4, CLDN15, TF, KCNK5, NPY, FABP1, GABRA2, BSG, CRACR2B, FKBP1B, CA1, GLS, PPARG, SLC23A1, SLC22A3, SLC26A3, KCNV1, CYP4F2, CAPN3, CHP1, SLC9A2, SERINC2, SLC16A1, SLC1A1, SLC51B, SGK2, SLC10A2, AQP8, NRXN1, ANO9, TMEM38B, SLC39A4, SLC16A5, ANK3, ABAT, CPT1B, MCOLN2, SLC17A4, SLC26A2, SLC3A1, TRPV1, PPARGC1A, SLC22A5, SLC38A4, CPT1A, EDN1, SLC16A9, ADRA2A, SFXN1, DPP10, SLC20A1, TRPM4, ABCC3, BEST4, IP6K2, PPARA, VPS9D1, SLC51A, NETO2, PDZD3, ATP8A1, SLC39A5, SGK1
GOTERM_MF_FAT	15	3.3185840707964607	9.933051056789088E-7	379	117	15478	5.2357756579392465	0.0010186124064454072	1.2738332913297956E-4	0.0015745156788371517	GO:0016616~oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	HSD3B1, HSD3B2, AKR7A3, CRYL1, ME3, ADH1C, HSD11B2, HSD17B2, EHHADH, PTGR1, HPGD, RDH5, HSD17B3, BDH1, AKR1B10
GOTERM_BP_FAT	19	4.20353982300885	1.106216144469063E-6	402	194	16650	4.0563932912755805	0.005142806556205359	1.6111440409316558E-4	0.0020896125304203927	GO:0046395~carboxylic acid catabolic process	ACOT4, ABAT, CPT1B, CRYL1, FAAH, OTC, DDAH2, ETFDH, ACOX1, ACOT8, EHHADH, PPARA, FABP1, CRAT, PHYH, ACADS, ASPA, GLS, CPT1A
GOTERM_BP_FAT	9	1.991150442477876	1.4052450500240465E-6	402	35	16650	10.650319829424307	0.006528448256372554	1.9846066104911575E-4	0.002654462986428907	GO:0017144~drug metabolic process	NR1I2, UGT1A7, BCHE, CYP2C9, CYP4F2, UGT1A1, UGT1A8, CYP4F12, FMO4
